title,author,avg_rating,rating_count,year_published,genre
,,,,,futuristic
,,,,,futuristic
"The Deal (Off-Campus, #1)",Elle Kennedy,4.21,"1,002,584",2015,hockey-romance
"Icebreaker (UCMH, #1)",Hannah  Grace,3.75,"1,241,531",2022,hockey-romance
"The Mistake (Off-Campus, #2)",Elle Kennedy,3.97,"553,707",2015,hockey-romance
"The Score (Off-Campus, #3)",Elle Kennedy,4.15,"485,729",2016,hockey-romance
"Consider Me (Playing For Keeps, #1)",Becka Mack,3.85,"213,532",2022,hockey-romance
"Mile High (Windy City, #1)",Liz Tomforde,4.03,"491,639",2022,hockey-romance
"The Goal (Off-Campus, #4)",Elle Kennedy,3.87,"345,236",2016,hockey-romance
"Behind the Net (Vancouver Storm, #1)",Stephanie  Archer,3.80,"175,372",2023,hockey-romance
"Pucking Around (Jacksonville Rays, #1)",Emily Rath,3.75,"208,981",2023,hockey-romance
"The Chase (Briar U, #1)",Elle Kennedy,3.85,"261,729",2018,hockey-romance
"Offside (Rules of the Game, #1)",Avery Keelan,3.82,"95,368",2019,hockey-romance
"The Graham Effect (Campus Diaries, #1)",Elle Kennedy,4.18,"227,866",2023,hockey-romance
"The Risk (Briar U, #2)",Elle Kennedy,4.21,"213,337",2019,hockey-romance
"The Fake Out (Vancouver Storm, #2)",Stephanie  Archer,4.13,"130,319",2023,hockey-romance
"Play with Me (Playing for Keeps, #2)",Becka Mack,4.17,"126,491",2022,hockey-romance
"Collide (Off the Ice, #1)",Bal Khabra,3.76,"135,950",2023,hockey-romance
"The Legacy (Off-Campus, #5)",Elle Kennedy,3.78,"201,515",2021,hockey-romance
"The Play (Briar U, #3)",Elle Kennedy,4.01,"157,280",2019,hockey-romance
"Unravel Me (Playing for Keeps, #3)",Becka Mack,4.23,"103,336",2023,hockey-romance
"The Pucking Wrong Number (Pucking Wrong, #1)",C.R. Jane,3.54,"88,496",2023,hockey-romance
"The Dare (Briar U, #4)",Elle Kennedy,3.74,"139,320",2020,hockey-romance
"Unsteady (The Undone, #1)",Peyton Corinne,3.86,"72,514",2023,hockey-romance
"Breakaway (Beyond the Play, #2)",Grace Reilly,3.77,"64,287",2022,hockey-romance
"Wildfire (Maple Hills, #2)",Hannah  Grace,3.81,"455,057",2023,hockey-romance
"The Dixon Rule (Campus Diaries, #2)",Elle Kennedy,4.15,"133,337",2024,hockey-romance
"Right Man, Right Time (The Vancouver Agitators, #3)",Meghan Quinn,4.10,"98,135",2023,hockey-romance
"Powerless (Chestnut Springs, #3)",Elsie Silver,4.04,"419,772",2023,hockey-romance
"Shutout (Rules of the Game, #2)",Avery Keelan,4.00,"49,384",2023,hockey-romance
"Pucked (Pucked, #1)",Helena Hunting,3.85,"88,711",2015,hockey-romance
"Face Off (D.C. Stars, #1)",Chelsea Curto,4.06,"77,225",2024,hockey-romance
"Puck Me Secretly (Vancouver Wolves Hockey, #1)",Odette Stone,3.93,"48,773",2018,hockey-romance
"The Wingman (Vancouver Storm, #3)",Stephanie  Archer,3.93,"64,665",2024,hockey-romance
"Kiss and Don't Tell (The Vancouver Agitators, #1)",Meghan Quinn,4.00,"85,661",2021,hockey-romance
Weak Side (Bexley U),S.J. Sylvis,3.95,"37,908",2023,hockey-romance
"Rule Number Five (Rule Breaker, #1)",Jessa Wilder,3.79,"45,884",2023,hockey-romance
"Daydream (Maple Hills, #3)",Hannah  Grace,3.91,"223,693",2024,hockey-romance
The Enforcer (Lakeside University #1),Avery Keelan,3.79,"31,628",2022,hockey-romance
"Gloves Off (Vancouver Storm, #4)",Stephanie  Archer,4.27,"47,685",2025,hockey-romance
"That One Night (Jacksonville Rays, #0.5)",Emily Rath,4.07,"102,982",2023,hockey-romance
"Fall with Me (Playing for Keeps, #4)",Becka Mack,4.29,"70,687",2024,hockey-romance
"Lucky Hit (Swift Hat-Trick Trilogy, #1)",Hannah Cowan,3.60,"25,257",2021,hockey-romance
Brutal Obsession (Kindle Edition),S. Massery,3.82,"47,253",2022,hockey-romance
"Those Three Little Words (The Vancouver Agitators, #2)",Meghan Quinn,4.04,"75,210",2022,hockey-romance
"Until I Get You (Fairview Hockey, #1)",Claire Contreras,3.98,"61,271",2018,hockey-romance
"Pucking Wild (Jacksonville Rays, #2)",Emily Rath,4.12,"67,656",2023,hockey-romance
"Iced Out (Heston U Hotshots, #1)",Veronica Eden,3.88,"23,402",2023,hockey-romance
"He's Not My Type (The Vancouver Agitators, #4)",Meghan Quinn,4.26,"78,312",2023,hockey-romance
Him (Him #1),Sarina Bowen,4.21,"90,391",2015,hockey-romance
"Rewind It Back (Windy City, #5)",Liz Tomforde,4.47,"197,744",2025,hockey-romance
"Meet Your Match (Kings of the Ice, #1)",Kandi Steiner,3.94,"26,432",2023,hockey-romance
,,,,,hockey-romance
,,,,,hockey-romance
"Rivers of London (Rivers of London, #1)",Ben Aaronovitch,3.85,"146,665",2011,london
"Neverwhere (London Below, #1)",Neil Gaiman,4.16,"559,008",1996,london
London: The Biography (Paperback),Peter Ackroyd,3.96,"5,956",2000,london
Mrs. Dalloway (Hardcover),Virginia Woolf,3.78,"350,079",1925,london
"Moon Over Soho (Rivers of London, #2)",Ben Aaronovitch,4.08,"72,782",2011,london
"Whispers Under Ground (Rivers of London, #3)",Ben Aaronovitch,4.15,"63,632",2012,london
"The Cuckoo's Calling (Cormoran Strike, #1)",Robert Galbraith,3.89,"620,586",2013,london
Down and Out in Paris and London (Paperback),George Orwell,4.09,"99,551",1933,london
White Teeth (Paperback),Zadie Smith,3.79,"173,175",2000,london
"Broken Homes (Rivers of London, #4)",Ben Aaronovitch,4.16,"54,317",2013,london
The Girl on the Train (Hardcover),Paula Hawkins,3.96,"3,247,127",2015,london
"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,4.04,"424,415",2015,london
NW (Hardcover),Zadie Smith,3.48,"44,981",2012,london
A Christmas Carol (Paperback),Charles Dickens,4.09,"905,614",1843,london
"84, Charing Cross Road (Paperback)",Helene Hanff,4.16,"95,389",1970,london
A Tale of Two Cities (Paperback),Charles Dickens,3.88,"1,004,785",1859,london
"The Silkworm (Cormoran Strike, #2)",Robert Galbraith,4.05,"291,088",2014,london
London (Kindle Edition),Edward Rutherfurd,4.09,"33,989",1997,london
"Londoners: The Days and Nights of London Now - As Told by Those Who Love It, Hate It, Live It, Left It, and Long for It (Hardcover)",Craig Taylor,3.89,"5,257",2011,london
1984 (Paperback),George Orwell,4.20,"5,346,448",1949,london
Oliver Twist (Paperback),Charles Dickens,3.88,"423,980",1838,london
The Picture of Dorian Gray (Paperback),Oscar Wilde,4.13,"1,832,966",1890,london
"The Ghost Map: The Story of London's Most Terrifying Epidemic—and How It Changed Science, Cities, and the Modern World (Hardcover)",Steven Johnson,3.89,"55,774",2006,london
"The Hanging Tree (Rivers of London, #6)",Ben Aaronovitch,4.22,"39,773",2016,london
London Under: The Secret History Beneath the Streets (Hardcover),Peter Ackroyd,3.46,"3,319",2011,london
"Career of Evil (Cormoran Strike, #3)",Robert Galbraith,4.22,"226,648",2015,london
Brick Lane (Paperback),Monica Ali,3.46,"35,525",2003,london
"Lethal White (Cormoran Strike, #4)",Robert Galbraith,4.25,"183,699",2018,london
"Girl, Woman, Other (Kindle Edition)",Bernardine Evaristo,4.26,"261,290",2019,london
Her Fearful Symmetry (Hardcover),Audrey Niffenegger,3.27,"95,915",2009,london
Great Expectations (Paperback),Charles Dickens,3.80,"865,984",1861,london
"Bridget Jones’s Diary (Bridget Jones, #1)",Helen Fielding,3.81,"1,018,210",1996,london
The Lonely Londoners (Paperback),Sam Selvon,3.70,"13,487",1956,london
The Lost Apothecary (Hardcover),Sarah Penner,3.76,"485,881",2021,london
Bleak House (Paperback),Charles Dickens,4.02,"113,291",1853,london
"Lies Sleeping (Rivers of London, #7)",Ben Aaronovitch,4.24,"31,784",2018,london
Dr. Jekyll and Mr. Hyde (Mass Market Paperback),Robert Louis Stevenson,3.83,"654,414",1886,london
"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,4.13,"488,792",1887,london
Queenie (Hardcover),Candice Carty-Williams,3.85,"156,072",2019,london
"Life After Life (Todd Family, #1)",Kate Atkinson,3.78,"239,849",2013,london
Fingersmith (ebook),Sarah Waters,4.02,"117,157",2002,london
The Five: The Untold Lives of the Women Killed by Jack the Ripper (Hardcover),Hallie Rubenhold,4.09,"65,889",2019,london
The Silent Patient (Hardcover),Alex Michaelides,4.17,"3,129,761",2019,london
"The Adventures of Sherlock Holmes (Sherlock Holmes, #3)",Arthur Conan Doyle,4.30,"323,446",1892,london
"The Midwife: A Memoir of Birth, Joy, and Hard Times (Paperback)",Jennifer Worth,4.19,"78,312",2002,london
"The Furthest Station (Rivers of London, #5.5)",Ben Aaronovitch,4.10,"21,125",2017,london
Jonathan Strange & Mr Norrell (Paperback),Susanna Clarke,3.87,"252,821",2004,london
Swing Time (Hardcover),Zadie Smith,3.56,"76,853",2016,london
"The Name of the Star (Shades of London, #1)",Maureen Johnson,3.89,"53,625",2011,london
"Wolf Hall (Thomas Cromwell, #1)",Hilary Mantel,3.91,"230,732",2009,london
,,,,,london
,,,,,london
Watchmen (Paperback),Alan             Moore,4.39,"591,383",1987,sequential-art
"Saga, Volume 1 (Paperback)",Brian K. Vaughan,,,,sequential-art
"The Sandman, Vol. 1: Preludes & Nocturnes (Hardcover)",Neil Gaiman,4.25,"272,862",1988,sequential-art
V for Vendetta (Hardcover),Alan             Moore,4.26,"323,051",1990,sequential-art
Fun Home: A Family Tragicomic (Paperback),Alison Bechdel,4.07,"199,947",2006,sequential-art
The Complete Maus (Paperback),Art Spiegelman,4.58,"250,139",1980,sequential-art
Nimona (ebook),N.D. Stevenson,4.18,"184,718",2015,sequential-art
"Saga, Volume 2 (Paperback)",Brian K. Vaughan,,,,sequential-art
Blankets (Paperback),Craig Thompson,4.06,"124,579",2003,sequential-art
"Saga, Volume 3 (Paperback)",Brian K. Vaughan,,,,sequential-art
"Heartstopper: Volume One (Heartstopper, #1)",Alice Oseman,4.42,"869,504",2018,sequential-art
The Complete Persepolis (Paperback),Marjane Satrapi,4.40,"202,791",2007,sequential-art
"Saga, Volume 4 (Paperback)",Brian K. Vaughan,,,,sequential-art
"The Sandman, Vol. 2: The Doll's House (Hardcover)",Neil Gaiman,4.43,"110,103",1990,sequential-art
"Persepolis: The Story of a Childhood (Persepolis, #1)",Marjane Satrapi,4.27,"227,879",2003,sequential-art
"Saga, Volume 5 (Paperback)",Brian K. Vaughan,,,,sequential-art
Through the Woods (Hardcover),E.M. Carroll,3.94,"87,303",2014,sequential-art
"Paper Girls, Volume 1 (Paperback)",Brian K. Vaughan,,,,sequential-art
Anya's Ghost (Hardcover),Vera Brosgol,3.90,"93,243",2011,sequential-art
"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,4.39,"370,638",1986,sequential-art
Welcome to Lovecraft (Locke & Key #1),Joe Hill,4.15,"99,485",2008,sequential-art
"Heartstopper: Volume Two (Heartstopper, #2)",Alice Oseman,4.51,"562,844",2019,sequential-art
"Adulthood Is a Myth (Sarah's Scribbles, #1)",Sarah Andersen,4.12,"129,813",2016,sequential-art
"The Wicked + The Divine, Vol. 1: The Faust Act (Paperback)",Kieron Gillen,,,,sequential-art
Batman: The Killing Joke (Paperback),Alan             Moore,4.36,"239,240",1988,sequential-art
Understanding Comics: The Invisible Art (Paperback),Scott McCloud,4.00,"130,636",1993,sequential-art
The Prince and the Dressmaker (Paperback),Jen Wang,4.33,"121,079",2018,sequential-art
"Saga, Volume 6 (Paperback)",Brian K. Vaughan,,,,sequential-art
"Fables, Vol. 1: Legends in Exile (Paperback)",Bill Willingham,,,,sequential-art
"Scott Pilgrim's Precious Little Life (Scott Pilgrim, #1)",Bryan Lee O'Malley,,,,sequential-art
"The Sandman, Vol. 3: Dream Country (Hardcover)",Neil Gaiman,4.24,"124,387",1990,sequential-art
Ghost World (Paperback),Daniel Clowes,3.82,"79,189",1998,sequential-art
The Arrival (Hardcover),Shaun Tan,4.35,"59,565",2007,sequential-art
"Ms. Marvel, Vol. 1: No Normal (Paperback)",G. Willow Wilson,4.10,"92,323",2014,sequential-art
"Heartstopper: Volume Three (Heartstopper, #3)",Alice Oseman,4.54,"493,224",2020,sequential-art
"The Sandman, Vol. 4: Season of Mists (Hardcover)",Neil Gaiman,4.53,"80,625",1991,sequential-art
This One Summer (Hardcover),Mariko Tamaki,3.69,"91,826",2014,sequential-art
Batman: Year One (Paperback),Frank Miller,,,,sequential-art
"Saga, Volume 7 (Paperback)",Brian K. Vaughan,,,,sequential-art
"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",Art Spiegelman,4.43,"157,239",1991,sequential-art
"Y: The Last Man, Vol. 1: Unmanned (Paperback)",Brian K. Vaughan,4.08,"118,717",2003,sequential-art
American Born Chinese (Paperback),Gene Luen Yang,3.88,"100,926",2006,sequential-art
"Death Note, Vol. 1: Boredom (Death Note, #1)",Tsugumi Ohba,4.47,"353,805",2004,sequential-art
"The Sandman, Vol. 5: A Game of You (Hardcover)",Neil Gaiman,4.41,"68,623",1992,sequential-art
Daytripper (Paperback),Fábio Moon,4.33,"36,912",2011,sequential-art
Black Hole (Hardcover),Charles Burns,3.85,"52,587",2005,sequential-art
"Scott Pilgrim vs. The World (Scott Pilgrim, #2)",Bryan Lee O'Malley,,,,sequential-art
"The Tea Dragon Society (Tea Dragon, #1)",Kay O'Neill,4.34,"68,835",2017,sequential-art
"The Sandman, Vol. 8: Worlds' End (Hardcover)",Neil Gaiman,4.44,"54,277",1993,sequential-art
Batman: The Dark Knight Returns (Hardcover),Frank Miller,4.26,"196,872",1986,sequential-art
,,,,,sequential-art
,,,,,sequential-art
"Storm Front (The Dresden Files, #1)",Jim  Butcher,3.97,"374,942",2000,urban
"Moon Called (Mercy Thompson, #1)",Patricia Briggs,4.14,"217,323",2006,urban
The Death and Life of Great American Cities (Hardcover),Jane Jacobs,4.29,"19,618",1961,urban
"Fool Moon (The Dresden Files, #2)",Jim  Butcher,3.98,"209,040",2001,urban
"Grave Peril (The Dresden Files, #3)",Jim  Butcher,4.13,"176,857",2001,urban
"Summer Knight (The Dresden Files, #4)",Jim  Butcher,4.26,"160,231",2002,urban
"Magic Bites (Kate Daniels, #1)",Ilona Andrews,4.05,"134,050",2007,urban
"Death Masks (The Dresden Files, #5)",Jim  Butcher,4.29,"146,414",2003,urban
"Turn Coat (The Dresden Files, #11)",Jim  Butcher,4.44,"111,156",2009,urban
"Blood Rites (The Dresden Files, #6)",Jim  Butcher,4.29,"138,002",2004,urban
"Blood Bound (Mercy Thompson, #2)",Patricia Briggs,4.30,"135,243",2007,urban
"Dead Beat (The Dresden Files, #7)",Jim  Butcher,4.41,"133,421",2005,urban
"Hounded (The Iron Druid Chronicles, #1)",Kevin Hearne,4.10,"92,074",2011,urban
"Neverwhere (London Below, #1)",Neil Gaiman,4.16,"559,008",1996,urban
"Rivers of London (Rivers of London, #1)",Ben Aaronovitch,3.85,"146,665",2011,urban
"White Night (The Dresden Files, #9)",Jim  Butcher,4.38,"126,298",2007,urban
"Proven Guilty (The Dresden Files, #8)",Jim  Butcher,4.39,"128,131",2006,urban
"Ghost Story (The Dresden Files, #13)",Jim  Butcher,4.25,"104,712",2011,urban
"Iron Kissed (Mercy Thompson, #3)",Patricia Briggs,4.34,"130,657",2008,urban
"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,4.07,"2,148,630",2007,urban
"Small Favor (The Dresden Files, #10)",Jim  Butcher,4.43,"116,251",2008,urban
"Magic Burns (Kate Daniels, #2)",Ilona Andrews,4.30,"94,026",2008,urban
"Changes (The Dresden Files, #12)",Jim  Butcher,4.51,"121,954",2010,urban
"Bone Crossed (Mercy Thompson, #4)",Patricia Briggs,4.33,"115,505",2010,urban
"Dead Witch Walking (The Hollows, #1)",Kim Harrison,4.04,"129,065",2004,urban
"Magic Bleeds (Kate Daniels, #4)",Ilona Andrews,4.43,"89,242",2010,urban
"The Coldest Winter Ever (The Coldest Winter Ever, #1)",Sister Souljah,4.46,"42,676",1999,urban
"Magic Strikes (Kate Daniels, #3)",Ilona Andrews,4.43,"90,866",2009,urban
"Silver Borne (Mercy Thompson, #5)",Patricia Briggs,4.37,"112,771",2010,urban
"Rosemary and Rue (October Daye, #1)",Seanan McGuire,3.78,"40,003",2009,urban
"Cry Wolf (Alpha & Omega, #1)",Patricia Briggs,4.12,"108,754",2008,urban
"Cold Days (The Dresden Files, #14)",Jim  Butcher,4.47,"105,687",2012,urban
"Magic Slays (Kate Daniels, #5)",Ilona Andrews,4.40,"79,603",2011,urban
"Skin Game (The Dresden Files, #15)",Jim  Butcher,4.56,"91,544",2014,urban
"River Marked (Mercy Thompson, #6)",Patricia Briggs,4.28,"93,065",2011,urban
Happy City: Transforming Our Lives Through Urban Design (Hardcover),Charles Montgomery,4.36,"9,211",2012,urban
"Walkable City: How Downtown Can Save America, One Step at a Time (Hardcover)",Jeff Speck,4.32,"8,542",2012,urban
"Frost Burned (Mercy Thompson, #7)",Patricia Briggs,4.36,"78,828",2013,urban
"Hexed (The Iron Druid Chronicles, #2)",Kevin Hearne,4.22,"65,235",2011,urban
"American Gods: Tenth Anniversary (American Gods, #1)",Neil Gaiman,4.10,"985,311",2001,urban
"Night Broken (Mercy Thompson, #8)",Patricia Briggs,4.42,"68,206",2014,urban
"Darkfever (Fever, #1)",Karen Marie Moning,4.05,"189,327",2006,urban
"Fated (Alex Verus, #1)",Benedict Jacka,3.90,"31,149",2012,urban
"Hammered (The Iron Druid Chronicles, #3)",Kevin Hearne,4.21,"56,101",2011,urban
"Sandman Slim (Sandman Slim, #1)",Richard Kadrey,3.95,"37,172",2009,urban
"Moon Over Soho (Rivers of London, #2)",Ben Aaronovitch,4.08,"72,782",2011,urban
"Magic Rises (Kate Daniels, #6)",Ilona Andrews,4.44,"62,402",2013,urban
"Side Jobs (The Dresden Files, #12.5)",Jim  Butcher,4.25,"57,511",2010,urban
"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,4.10,"988,402",2008,urban
"Burn for Me (Hidden Legacy, #1)",Ilona Andrews,4.29,"72,410",2014,urban
,,,,,urban
,,,,,urban
Animal Farm (Mass Market Paperback),George Orwell,4.01,"4,453,772",1945,satire
Catch-22 (Paperback),Joseph Heller,3.99,"880,643",1961,satire
Slaughterhouse-Five (Paperback),Kurt Vonnegut Jr.,4.10,"1,468,075",1969,satire
Candide (Paperback),Voltaire,3.76,"298,262",1759,satire
Gulliver’s Travels (Paperback),Jonathan Swift,3.59,"296,598",1726,satire
Cat’s Cradle (Paperback),Kurt Vonnegut Jr.,4.15,"433,049",1963,satire
Yellowface (Paperback),R.F. Kuang,3.73,"976,144",2023,satire
Breakfast of Champions (Paperback),Kurt Vonnegut Jr.,4.06,"277,701",1973,satire
"The Hitchhiker’s Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,4.22,"1,993,793",1979,satire
The Master and Margarita (Paperback),Mikhail Bulgakov,4.28,"411,657",1967,satire
"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch (Mass Market Paperback)",Terry Pratchett,4.25,"817,961",1990,satire
A Modest Proposal (Paperback),Jonathan Swift,4.02,"48,853",1729,satire
1984 (Paperback),George Orwell,4.20,"5,346,448",1949,satire
Fight Club (Paperback),Chuck Palahniuk,4.18,"636,585",1996,satire
The Sellout (Hardcover),Paul Beatty,3.75,"74,243",2015,satire
The Importance of Being Earnest (Paperback),Oscar Wilde,4.17,"401,946",1895,satire
American Psycho (Paperback),Bret Easton Ellis,3.80,"356,398",1991,satire
"The Color of Magic (Discworld, #1; Rincewind, #1)",Terry Pratchett,3.99,"418,274",1983,satire
A Confederacy of Dunces (Paperback),John Kennedy Toole,3.89,"295,155",1980,satire
Brave New World (Paperback),Aldous Huxley,3.99,"2,048,457",1932,satire
Northanger Abbey (Paperback),Jane Austen,3.85,"447,163",1817,satire
The Princess Bride (Paperback),William Goldman,4.27,"942,656",1973,satire
